unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"38EDC0C3-3365-0F63-E063-4704A8C00424","242000","2024-08-09","NG17 8LJ","S","N","F","","30","CHURCH HILL","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-3365-0F63-E063-4704A8C00424/current"
"C18F412B-2C1A-81A6-E053-6B04A8C0AD18","210000","2021-02-05","NG17 8LJ","S","N","F","","30","CHURCH HILL","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C18F412B-2C1A-81A6-E053-6B04A8C0AD18/current"
"A2479555-8348-74C7-E053-6B04A8C0887D","127555","2020-01-17","NG17 8LJ","S","N","F","","30","CHURCH HILL","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A2479555-8348-74C7-E053-6B04A8C0887D/current"
"237B17FE-4C0D-22AC-E063-4804A8C0EA3A","414100","2024-05-02","NG17 8LJ","D","N","F","","36","CHURCH HILL","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/237B17FE-4C0D-22AC-E063-4804A8C0EA3A/current"
"D707E535-C09C-0AD9-E053-6B04A8C067CC","360000","2021-11-05","NG17 8LL","D","N","F","","WINDY BROW, 21","PENNINE DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E535-C09C-0AD9-E053-6B04A8C067CC/current"
"CD5A9DCC-32AB-310A-E053-6C04A8C00A1F","215000","2020-10-15","NG17 8LL","D","N","F","","WINDY BROW, 21","PENNINE DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/CD5A9DCC-32AB-310A-E053-6C04A8C00A1F/current"
"4777E0AF-04A9-5D59-E063-4804A8C09F8E","390000","2025-12-16","NG17 8LN","D","N","F","","HILLSIDE VILLA","CHURCH HILL","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-04A9-5D59-E063-4804A8C09F8E/current"
"C8A3A576-79F9-0425-E053-6C04A8C0947B","110000","2021-06-23","NG17 8LN","S","N","F","","3","CHURCH HILL","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A576-79F9-0425-E053-6C04A8C0947B/current"
"3B5CE842-A191-EE3A-E063-4804A8C0D6F1","113000","2025-01-30","NG17 8LN","S","N","F","","7","CHURCH HILL","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-A191-EE3A-E063-4804A8C0D6F1/current"
"AE4D86D4-4ACF-4619-E053-6C04A8C03CD0","158000","2020-06-26","NG17 8LN","D","N","F","","23","CHURCH HILL","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AE4D86D4-4ACF-4619-E053-6C04A8C03CD0/current"
"A96E4ACC-6BA0-9205-E053-6C04A8C0DA09","95000","2020-05-01","NG17 8LP","T","N","F","","18","MILL LANE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A96E4ACC-6BA0-9205-E053-6C04A8C0DA09/current"
"C6209F5F-A46F-295E-E053-6C04A8C0DDCC","95000","2021-03-26","NG17 8LQ","T","N","F","","6","LABURNUM AVENUE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C6209F5F-A46F-295E-E053-6C04A8C0DDCC/current"
"D93B27B1-269D-3100-E053-6C04A8C08887","260000","2021-09-23","NG17 8LS","D","N","F","","THE WHITE BUNGALOW, 2","PRINCESS STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D93B27B1-269D-3100-E053-6C04A8C08887/current"
"09266DDB-FBBB-AF90-E063-4704A8C02087","190000","2023-09-28","NG17 8LS","D","N","F","","10","PRINCESS STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/09266DDB-FBBB-AF90-E063-4704A8C02087/current"
"BA558B32-EA94-76EF-E053-6B04A8C0B4B7","120000","2020-11-25","NG17 8LS","D","N","F","","10","PRINCESS STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B32-EA94-76EF-E053-6B04A8C0B4B7/current"
"D4D42646-2009-27F6-E053-6C04A8C0A572","99950","2021-08-27","NG17 8LS","T","N","F","","11","PRINCESS STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42646-2009-27F6-E053-6C04A8C0A572/current"
"4777E0AF-9E9C-5D59-E063-4804A8C09F8E","85000","2025-11-13","NG17 8LS","S","N","F","","17","PRINCESS STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-9E9C-5D59-E063-4804A8C09F8E/current"
"1EAE3DF7-6E96-9EB1-E063-4704A8C09D02","82000","2024-06-28","NG17 8LS","S","N","F","","17","PRINCESS STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF7-6E96-9EB1-E063-4704A8C09D02/current"
"1A0C5C64-041B-7CBE-E063-4804A8C06C96","70000","2024-04-09","NG17 8LS","S","N","F","","17","PRINCESS STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C64-041B-7CBE-E063-4804A8C06C96/current"
"09266DDB-F9BE-AF90-E063-4704A8C02087","115000","2023-08-18","NG17 8LS","T","N","F","","19","PRINCESS STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/09266DDB-F9BE-AF90-E063-4704A8C02087/current"
"AE4D86D4-46D1-4619-E053-6C04A8C03CD0","58000","2020-07-21","NG17 8LS","T","N","F","","19","PRINCESS STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AE4D86D4-46D1-4619-E053-6C04A8C03CD0/current"
"A71375FE-0881-7576-E053-6C04A8C0462F","72000","2020-03-05","NG17 8LS","T","N","F","","19","PRINCESS STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/A71375FE-0881-7576-E053-6C04A8C0462F/current"
"D4D42646-20EB-27F6-E053-6C04A8C0A572","400000","2021-10-29","NG17 8LT","D","N","F","","ST HELENS","PINXTON LANE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42646-20EB-27F6-E053-6C04A8C0A572/current"
"C8A3A576-7839-0425-E053-6C04A8C0947B","85000","2021-06-18","NG17 8LT","T","N","F","","4","PINXTON LANE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A576-7839-0425-E053-6C04A8C0947B/current"
"3DCCB7CA-3CF6-5B9D-E063-4704A8C0331E","110000","2025-07-21","NG17 8LT","T","N","F","","8","PINXTON LANE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-3CF6-5B9D-E063-4704A8C0331E/current"
"EED73E76-AB90-6AF3-E053-6C04A8C08ABA","525000","2022-08-23","NG17 8LT","O","N","F","","MAYFIELD HOUSE, 12","PINXTON LANE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E76-AB90-6AF3-E053-6C04A8C08ABA/current"
"4777E0AF-03A1-5D59-E063-4804A8C09F8E","135000","2025-12-05","NG17 8LU","T","N","F","","5","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AF-03A1-5D59-E063-4804A8C09F8E/current"
"31C68072-696B-FEE3-E063-4804A8C04F37","118000","2024-11-08","NG17 8LU","T","N","F","","9","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-696B-FEE3-E063-4804A8C04F37/current"
"D93B27B1-E05E-3100-E053-6C04A8C08887","109999","2021-10-11","NG17 8LU","T","N","F","","9","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/D93B27B1-E05E-3100-E053-6C04A8C08887/current"
"D22473F5-CC11-7B40-E053-6C04A8C0A630","65000","2021-10-07","NG17 8LU","T","N","F","","11","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F5-CC11-7B40-E053-6C04A8C0A630/current"
"CD5A9DCC-BB2B-310A-E053-6C04A8C00A1F","62000","2021-04-26","NG17 8LU","T","N","F","","11","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/CD5A9DCC-BB2B-310A-E053-6C04A8C00A1F/current"
"BC8936BB-D3AA-0E2C-E053-6C04A8C0DBF4","76000","2020-12-22","NG17 8LU","T","N","F","","13","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BC8936BB-D3AA-0E2C-E053-6C04A8C0DBF4/current"
"E2D14905-DDED-4C2D-E053-6B04A8C0422B","75000","2022-06-16","NG17 8LU","T","N","F","","19","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E2D14905-DDED-4C2D-E053-6B04A8C0422B/current"
"DE2D0CE0-91F6-51EE-E053-6C04A8C00671","71000","2022-03-17","NG17 8LU","T","N","F","","19","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CE0-91F6-51EE-E053-6C04A8C00671/current"
"B5755FFE-42E7-7D01-E053-6C04A8C036B6","79000","2020-09-09","NG17 8LU","T","N","F","","21","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B5755FFE-42E7-7D01-E053-6C04A8C036B6/current"
"402A3A66-38A9-A7DF-E063-4804A8C0B80D","91500","2025-03-27","NG17 8LU","T","N","F","","23","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-38A9-A7DF-E063-4804A8C0B80D/current"
"36A61A95-581D-DEF2-E063-4704A8C046AE","92000","2025-04-03","NG17 8LU","T","N","F","","27","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-581D-DEF2-E063-4704A8C046AE/current"
"BA558B33-8279-76EF-E053-6B04A8C0B4B7","69000","2020-08-27","NG17 8LU","T","N","F","","27","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B33-8279-76EF-E053-6B04A8C0B4B7/current"
"1EAE3DF6-D4FE-9EB1-E063-4704A8C09D02","91000","2024-02-14","NG17 8LU","T","N","F","","31","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-D4FE-9EB1-E063-4704A8C09D02/current"
"1C3E72FF-123B-F410-E063-4804A8C0DFA6","91000","2023-07-31","NG17 8LU","T","N","F","","41","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FF-123B-F410-E063-4804A8C0DFA6/current"
"DE2D0CE0-0426-51EE-E053-6C04A8C00671","91000","2022-01-14","NG17 8LU","T","N","F","","49","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CE0-0426-51EE-E053-6C04A8C00671/current"
"C3C3F9B6-B710-362B-E053-6B04A8C03ACC","69500","2020-07-23","NG17 8LU","T","N","F","","63","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/C3C3F9B6-B710-362B-E053-6B04A8C03ACC/current"
"2ACACE8D-1C15-295E-E063-4804A8C0B0EB","145000","2024-11-29","NG17 8LW","T","N","F","","2","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2ACACE8D-1C15-295E-E063-4804A8C0B0EB/current"
"2859C1AC-4B26-52B4-E063-4804A8C05948","130000","2024-06-28","NG17 8LW","T","N","F","","8","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2859C1AC-4B26-52B4-E063-4804A8C05948/current"
"E073986B-92A0-2134-E053-6C04A8C0233B","110000","2022-03-16","NG17 8LW","T","N","F","","14","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E073986B-92A0-2134-E053-6C04A8C0233B/current"
"CD5A9DCC-2FC4-310A-E053-6C04A8C00A1F","115000","2021-05-07","NG17 8LW","T","N","F","","16","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/CD5A9DCC-2FC4-310A-E053-6C04A8C00A1F/current"
"DBA933FA-82F1-669D-E053-6B04A8C0AD56","116000","2021-09-30","NG17 8LW","T","N","F","","18","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/DBA933FA-82F1-669D-E053-6B04A8C0AD56/current"
"9FF0D96A-073E-11ED-E053-6C04A8C06383","66500","2020-01-31","NG17 8LW","T","N","F","","20","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/9FF0D96A-073E-11ED-E053-6C04A8C06383/current"
"9FF0D96A-0606-11ED-E053-6C04A8C06383","78000","2020-01-22","NG17 8LW","T","N","F","","26","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9FF0D96A-0606-11ED-E053-6C04A8C06383/current"
"34222872-9EA4-4D2B-E063-4704A8C07853","120000","2024-11-22","NG17 8LW","T","N","F","","30","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222872-9EA4-4D2B-E063-4704A8C07853/current"
"1C3E72FE-77A1-F410-E063-4804A8C0DFA6","85000","2024-02-23","NG17 8LW","T","N","F","","38","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-77A1-F410-E063-4804A8C0DFA6/current"
"E53EDD2E-B381-83EC-E053-6B04A8C03A59","86500","2022-05-31","NG17 8LW","T","N","F","","58","MAYFIELD STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2E-B381-83EC-E053-6B04A8C03A59/current"
"DE2D0CE0-05D4-51EE-E053-6C04A8C00671","225000","2022-03-18","NG17 8LY","D","N","F","","WOODLANDS","ORCHARD WALK","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CE0-05D4-51EE-E053-6C04A8C00671/current"
"12A8BAB7-049F-2125-E063-4804A8C08CC1","497605","2023-05-12","NG17 8LZ","D","N","F","","2","COWPASTURE LANE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/12A8BAB7-049F-2125-E063-4804A8C08CC1/current"
"1061746E-490C-3C34-E063-4804A8C0F9E7","153250","2022-12-15","NG17 8NA","S","N","F","","3","WENTWORTH ROAD","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-490C-3C34-E063-4804A8C0F9E7/current"
"DE2D0CE0-030F-51EE-E053-6C04A8C00671","84000","2021-11-12","NG17 8NA","T","N","F","","8","WENTWORTH ROAD","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CE0-030F-51EE-E053-6C04A8C00671/current"
"B0A9D11B-AA49-4C1F-E053-6C04A8C0D716","75000","2020-07-17","NG17 8NA","T","N","F","","9","WENTWORTH ROAD","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B0A9D11B-AA49-4C1F-E053-6C04A8C0D716/current"
"42C129E4-EE72-60A9-E063-4804A8C0C25D","277500","2025-09-19","NG17 8NA","D","N","F","","30","WENTWORTH ROAD","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E4-EE72-60A9-E063-4804A8C0C25D/current"
"D4D42646-21F6-27F6-E053-6C04A8C0A572","188000","2021-06-25","NG17 8NA","D","N","F","","34","WENTWORTH ROAD","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42646-21F6-27F6-E053-6C04A8C0A572/current"
"D707E535-BC3B-0AD9-E053-6B04A8C067CC","237000","2021-08-09","NG17 8NA","D","N","F","","36","WENTWORTH ROAD","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E535-BC3B-0AD9-E053-6B04A8C067CC/current"
"2ACACE8D-1D15-295E-E063-4804A8C0B0EB","162000","2024-07-19","NG17 8NA","S","N","F","","37","WENTWORTH ROAD","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2ACACE8D-1D15-295E-E063-4804A8C0B0EB/current"
"2D4D7609-4DBF-BDF9-E063-4804A8C0672F","275000","2024-12-10","NG17 8NA","D","N","F","","47","WENTWORTH ROAD","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-4DBF-BDF9-E063-4804A8C0672F/current"
"25E9DA81-34FC-555E-E063-4704A8C066F2","150000","2024-10-25","NG17 8NB","S","N","F","","3","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/25E9DA81-34FC-555E-E063-4704A8C066F2/current"
"0B853950-425A-69A5-E063-4704A8C07DAC","167000","2023-09-15","NG17 8NB","S","N","F","","6","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/0B853950-425A-69A5-E063-4704A8C07DAC/current"
"BC8936BB-D2D8-0E2C-E053-6C04A8C0DBF4","132500","2020-12-15","NG17 8NB","S","N","F","","6","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BC8936BB-D2D8-0E2C-E053-6C04A8C0DBF4/current"
"BA558B32-E621-76EF-E053-6B04A8C0B4B7","126000","2020-10-16","NG17 8NB","S","N","F","","9","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B32-E621-76EF-E053-6B04A8C0B4B7/current"
"B82222ED-20B2-6691-E053-6B04A8C02FB2","132500","2020-11-04","NG17 8NB","S","N","F","","12","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B82222ED-20B2-6691-E053-6B04A8C02FB2/current"
"25E9DA81-34FE-555E-E063-4704A8C066F2","150000","2024-10-08","NG17 8NB","S","N","F","","16","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/25E9DA81-34FE-555E-E063-4704A8C066F2/current"
"42C129E4-ED5B-60A9-E063-4804A8C0C25D","160000","2025-10-09","NG17 8NB","S","N","F","","18","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E4-ED5B-60A9-E063-4804A8C0C25D/current"
"F16F63C5-F6C5-0491-E053-6C04A8C032ED","151550","2022-10-07","NG17 8NB","S","N","F","","18","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F16F63C5-F6C5-0491-E053-6C04A8C032ED/current"
"3B5CE842-0F42-EE3A-E063-4804A8C0D6F1","169995","2025-07-23","NG17 8NB","S","N","F","","25","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-0F42-EE3A-E063-4804A8C0D6F1/current"
"AC07BBD0-52E7-0445-E053-6C04A8C01E31","120000","2020-05-07","NG17 8NB","S","N","F","","25","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-52E7-0445-E053-6C04A8C01E31/current"
"C3C3F9B6-1D81-362B-E053-6B04A8C03ACC","140000","2021-02-26","NG17 8NB","S","N","F","","26","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C3C3F9B6-1D81-362B-E053-6B04A8C03ACC/current"
"FAC30767-5D64-5E20-E053-4704A8C004EE","175000","2023-03-31","NG17 8NB","S","N","F","","31","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FAC30767-5D64-5E20-E053-4704A8C004EE/current"
"AC07BBD0-534C-0445-E053-6C04A8C01E31","120000","2020-05-22","NG17 8NB","S","N","F","","34","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-534C-0445-E053-6C04A8C01E31/current"
"237B17FE-4D6B-22AC-E063-4804A8C0EA3A","155000","2024-05-03","NG17 8NB","S","N","F","","37","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/237B17FE-4D6B-22AC-E063-4804A8C0EA3A/current"
"42C129E4-EE03-60A9-E063-4804A8C0C25D","148750","2025-09-05","NG17 8NB","S","N","F","","38","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E4-EE03-60A9-E063-4804A8C0C25D/current"
"152AB734-0B6B-E651-E063-4704A8C061D9","156000","2023-12-04","NG17 8NB","S","N","F","","47","GLENEAGLES DRIVE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB734-0B6B-E651-E063-4704A8C061D9/current"
"1EAE3DF6-D4A2-9EB1-E063-4704A8C09D02","87500","2024-02-14","NG17 8ND","S","N","F","","5","MUIRFIELD CLOSE","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-D4A2-9EB1-E063-4704A8C09D02/current"
